Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
Singapore,SGP,65.6598292683,66.087195122,66.4322439024,66.700804878,66.9102195122,67.085804878,67.2559512195,67.4457317073,67.6737317073,67.9510731707,68.2814146341,68.66,69.0659756098,69.4784634146,69.8854634146,70.2714146341,70.6211463415,70.9319756098,71.2072195122,71.452804878,71.6817560976,71.9121463415,72.1640487805,72.4510487805,72.782097561,73.1641463415,73.5991219512,74.0744146341,74.5734634146,75.0827317073,75.582195122,76.0513414634,76.4787560976,76.857,76.2975609756,76.3951219512,76.7463414634,77.0487804878,77.4,77.5512195122,78.0512195122,78.3512195122,78.6951219512,79.0390243902,79.4902439024,79.9902439024,80.1414634146,80.4414634146,80.7902439024,81.2926829268
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,69.9837073171,70.2945609756,70.501195122,70.6125853659,70.6432926829,70.6113170732,70.5327073171,70.4280243902,70.3173414634,70.2172195122,70.1442439024,70.1084390244,70.1053658537,70.1289756098,70.1782926829,70.2462926829,70.3234146341,70.3990731707,70.4662682927,70.5209512195,70.4085365854,70.6292682927,70.6890243902,70.4790243902,70.7509756098,70.7346341463,71.0212195122,71.0887804878,71.207804878,71.0263414634,70.9326829268,70.8829268293,71.7951219512,72.4487804878,72.3,72.2536585366,72.6536585366,72.7048780488,72.5512195122,72.9024390244,73.0512195122,73.4024390244,73.6048780488,73.6048780488,73.9585365854,73.9048780488,74.2048780488,74.2073170732,74.7048780488,74.9097560976
Slovenia,SVN,68.9780487805,68.9780487805,68.9780487805,68.6219512195,68.6634146341,68.3658536585,69.012195122,69.3658536585,68.9170731707,68.3609756098,68.6097560976,68.8341463415,69.0585365854,69.4048780488,70.1609756098,70.3585365854,70.3073170732,70.556097561,70.7024390244,70.8536585366,71.1048780488,71.2048780488,71.0536585366,70.5414634146,70.9024390244,71.3512195122,71.8024390244,72.0024390244,72.4463414634,72.7048780488,73.2048780488,73.3536585366,73.3048780488,73.2536585366,73.4048780488,73.9585365854,74.4585365854,74.7073170732,74.8073170732,75.0097560976,75.412195122,75.7585365854,76.0073170732,76.8585365854,77.2073170732,77.612195122,78.0865853659,78.5609756098,78.7658536585,78.9707317073
Solomon Islands,SLB,49.3817073171,49.8817073171,50.3817073171,50.8817073171,51.3817073171,51.8817073171,52.3817073171,52.8817073171,53.3817073171,53.8817073171,54.3877073171,54.9066829268,55.4386341463,55.977097561,56.5105609756,57.0305365854,57.5290243902,57.9895609756,58.3896585366,58.7073658537,58.8907317073,58.8833658537,58.6787560976,58.3013902439,57.7946829268,57.2450487805,56.7538536585,56.4109756098,56.2772926829,56.3777317073,56.7047560976,57.2138536585,57.8211219512,58.4545853659,59.0837317073,59.6959512195,60.2965853659,60.9086097561,61.5436341463,62.1908780488,62.8342439024,63.4531463415,64.0339268293,64.5672195122,65.0495365854,65.4876585366,65.8927317073,66.2837804878,66.6734634146,67.0671219512
Somalia,SOM,35.9853414634,36.3862195122,36.7866097561,37.1875121951,37.587902439,37.990804878,38.4017073171,38.8196097561,39.2405121951,39.6594146341,40.0603170732,40.4272195122,40.7501463415,41.0290731707,41.2695121951,41.4879512195,41.705902439,41.9443414634,42.2197804878,42.5387073171,42.9156341463,43.3615609756,43.8604878049,44.3784146341,44.8818780488,45.2923658537,45.5224146341,45.5355365854,45.3382195122,44.9679512195,44.5211707317,44.1238536585,43.8934634146,43.9059512195,44.1848536585,44.7121707317,45.4279268293,46.2216829268,46.9949756098,47.6993414634,48.2957804878,48.7663658537,49.1375365854,49.4362926829,49.6735853659,49.8668780488,50.038097561,50.2111707317,50.4051219512,50.630902439
South Africa,ZAF,49.0362926829,49.429804878,49.8132926829,50.1957560976,50.5817560976,50.9718292683,51.3630243902,51.7494146341,52.126,52.4932682927,52.8506829268,53.1966585366,53.5346341463,53.8720487805,54.215902439,54.579195122,54.9769512195,55.4147317073,55.8950731707,56.4135121951,56.9700243902,57.5596097561,58.1657560976,58.7679268293,59.3457073171,59.8850731707,60.3760243902,60.8071463415,61.1624878049,61.4186097561,61.5496097561,61.5315365854,61.3569268293,61.0248536585,60.5388292683,59.8874146341,59.0627073171,58.0911219512,57.0176097561,55.8925365854,54.7763170732,53.7273170732,52.7924146341,52.0134390244,51.4252439024,51.0596829268,50.9296585366,51.0036585366,51.2402195122,51.6113170732
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.512195122,
Spain,ESP,69.1092682927,69.4804878049,69.5190243902,69.6812195122,70.3997560976,70.8092682927,71.0551219512,71.2529268293,71.537804878,71.0575609756,72.0273170732,71.6302439024,72.8180487805,72.6107317073,72.9697560976,73.3187804878,73.6426829268,74.1319512195,74.2956097561,74.8187804878,75.3492682927,75.5285365854,76.1341463415,75.9090243902,76.2953658537,76.2595121951,76.5104878049,76.7280487805,76.7470731707,76.8136585366,76.8375609756,76.9712195122,77.41,77.5465853659,77.9014634146,77.9807317073,78.1204878049,78.6041463415,78.6658536585,78.7170731707,78.9658536585,79.3682926829,79.5682926829,79.6195121951,79.8707317073,80.1707317073,80.8219512195,80.8731707317,81.1756097561,81.4756097561
Sri Lanka,LKA,57.8603414634,58.2009756098,58.5498292683,58.9289268293,59.3502439024,59.823097561,60.3497804878,60.9135365854,61.501097561,62.1028536585,62.7087804878,63.3099512195,63.8984878049,64.4704146341,65.0226829268,65.5611463415,66.0986585366,66.6420731707,67.1882926829,67.7247804878,68.2219268293,68.6451219512,68.972,69.1948292683,69.319902439,69.3727317073,69.393804878,69.422,69.481902439,69.5780487805,69.6786829268,69.7313902439,69.6991219512,69.5779756098,69.3952682927,69.2288536585,69.1782439024,69.3162439024,69.6771463415,70.2517073171,70.9842926829,71.783804878,72.543902439,73.1815609756,73.6651463415,73.9893414634,74.1826341463,74.3120731707,74.4332682927,74.5666097561
St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,,,,,,,,63.9512195122,,,,,65.9512195122,,,,,67.9512195122,,,,,70.0363414634,,,,,71.3365853659,,,,,,,
St. Lucia,LCA,57.6486829268,58.1795121951,58.7473902439,59.3482682927,59.9751707317,60.616,61.2557317073,61.8823170732,62.4852439024,63.0605121951,63.6061463415,64.1272439024,64.6343658537,65.1370243902,65.6412439024,66.1578780488,66.7007560976,67.2688292683,67.8516585366,68.4338780488,68.9843902439,69.4666097561,69.8558536585,70.1427073171,70.3306097561,70.4397317073,70.5056097561,70.5652195122,70.6492195122,70.766,70.9086585366,71.4414634146,71.5780487805,71.6317073171,72.187804878,71.4341463415,71.5487804878,71.76,71.4536585366,71.3048780488,71.1056097561,73.9543902439,73.7073170732,73.7414634146,73.2429268293,72.7392682927,73.4165365854,73.7232195122,73.999195122,74.2380731707
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,54.0289268293,54.878097561,55.7307317073,56.5523170732,57.315902439,57.9989512195,58.5920243902,59.1135853659,59.5846829268,60.0182926829,60.4384878049,60.8723170732,61.3367804878,61.843804878,62.3928536585,62.9752439024,63.570804878,64.1529512195,64.703097561,65.2117804878,65.6770243902,66.1064390244,66.512195122,66.9049756098,67.2868780488,67.6569756098,68.0143414634,68.3534146341,68.6697073171,68.9592195122,69.2184146341,69.4427317073,69.6311219512,69.7876341463,69.9158292683,70.0184146341,70.100195122,70.1682439024,70.2315853659,70.2980731707,70.3769512195,70.4773658537,70.6014390244,70.7479268293,70.9167073171,71.1057804878,71.3077804878,71.5154634146,71.721097561,71.9212682927
Sudan,SDN,41.5859268293,41.853902439,42.147902439,42.468902439,42.8159268293,43.1844634146,43.5700243902,43.9640731707,44.3611463415,44.7582195122,45.1552926829,45.5543902439,45.9584878049,46.3695853659,46.7866829268,47.2092682927,47.6353170732,48.0623170732,48.4857804878,48.900195122,49.2990487805,49.6753658537,50.0251463415,50.3514146341,50.6571707317,50.9499268293,51.240195122,51.5384390244,51.852195122,52.1844390244,52.5306585366,52.8822926829,53.2303658537,53.5743658537,53.9213658537,54.2909756098,54.7103414634,55.1925121951,55.7400243902,56.3422682927,56.974097561,57.6002682927,58.1875853659,58.7119268293,59.1647804878,59.5482439024,59.8764390244,60.1786097561,60.4779268293,60.7854634146
Suriname,SUR,59.6706341463,60.038,60.3999512195,60.7619512195,61.1274878049,61.4989512195,61.8726829268,62.242097561,62.6007073171,62.9465365854,63.2722682927,63.5756341463,63.8558292683,64.1153902439,64.358804878,64.5963414634,64.8382195122,65.0941707317,65.3650243902,65.6482926829,65.9350731707,66.2125853659,66.466097561,66.685902439,66.8701219512,67.0183414634,67.1371463415,67.237902439,67.3295121951,67.4158780488,67.4989268293,67.5770487805,67.6476585366,67.709195122,67.762097561,67.8058536585,67.8359756098,67.8555121951,67.8710487805,67.8926341463,67.9352926829,68.0176097561,68.1495853659,68.3342439024,68.5695609756,68.8470487805,69.1536829268,69.4684146341,69.7757073171,70.0670243902
Swaziland,SWZ,44.2387804878,44.5348780488,44.8194634146,45.1005609756,45.3886585366,45.7012439024,46.052804878,46.452804878,46.9052682927,47.4107073171,47.9616341463,48.547097561,49.1506341463,49.7592195122,50.3673902439,50.9770731707,51.595195122,52.230195122,52.8840731707,53.5508780488,54.226195122,54.9031707317,55.5703902439,56.2119268293,56.8127804878,57.3743902439,57.9046097561,58.3988292683,58.8319756098,59.1685365854,59.3440487805,59.2925853659,58.9767804878,58.3847317073,57.5235121951,56.3937317073,55.008,53.441804878,51.7945365854,50.1620731707,48.6702195122,47.4397560976,46.5279756098,45.9617317073,45.7469756098,45.860195122,46.2394878049,46.7695121951,47.3419268293,47.8888292683
Sweden,SWE,73.0056097561,73.4743902439,73.3504878049,73.5553658537,73.7331707317,73.8617073171,74.0785365854,74.1224390244,73.9729268293,74.0848780488,74.6492682927,74.623902439,74.7180487805,74.8673170732,74.9804878049,74.9846341463,74.9692682927,75.3797560976,75.4690243902,75.5241463415,75.7409756098,76.026097561,76.3273170732,76.5517073171,76.8158536585,76.667804878,76.9312195122,77.092195122,76.9792682927,77.7268292683,77.5368292683,77.6668292683,77.9987804878,78.0604878049,78.6502439024,78.7404878049,78.9590243902,79.1975609756,79.3390243902,79.4414634146,79.643902439,79.7951219512,79.8463414634,80.0951219512,80.4975609756,80.5463414634,80.7487804878,80.9,81.1,81.3512195122
Switzerland,CHE,71.3134146341,71.6448780488,71.196097561,71.1875609756,72.077804878,72.2017073171,72.3356097561,72.6365853659,72.5902439024,72.6126829268,73.0202439024,73.1307317073,73.6443902439,73.9409756098,74.2870731707,74.6656097561,74.7853658537,75.2380487805,75.1873170732,75.466097561,75.4592682927,75.6931707317,76.033902439,76.0312195122,76.6085365854,76.7336585366,76.8990243902,77.1975609756,77.2265853659,77.4212195122,77.2424390244,77.5146341463,77.806097561,78.0853658537,78.35,78.4170731707,78.896097561,79.0795121951,79.3243902439,79.5804878049,79.6804878049,80.1804878049,80.3853658537,80.5365853659,81.087804878,81.2365853659,81.4902439024,81.7414634146,81.9926829268,82.043902439
Syrian Arab Republic,SYR,52.7317317073,53.4194878049,54.115195122,54.8193414634,55.5324390244,56.2569756098,56.9949756098,57.7449756098,58.5025121951,59.2610487805,60.0121219512,60.7451463415,61.4536585366,62.1331219512,62.7805609756,63.3964878049,63.9849268293,64.5544390244,65.1125121951,65.6606829268,66.2019512195,66.7373414634,67.263804878,67.7803170732,68.2858780488,68.7804390244,69.265,69.7375365854,70.1965365854,70.6399512195,71.0647560976,71.4674146341,71.8469268293,72.2017804878,72.5319756098,72.8355365854,73.1129512195,73.3662682927,73.6000243902,73.8162195122,74.0188780488,74.2120243902,74.3976585366,74.5782682927,74.7548536585,74.9284146341,75.096902439,75.2587804878,75.4126097561,75.5603414634
Tajikistan,TJK,56.1694146341,56.5784878049,56.9900487805,57.4041219512,57.8167073171,58.2242926829,58.6234146341,59.0080487805,59.3757073171,59.7223902439,60.044097561,60.3388536585,60.6091463415,60.8569268293,61.085195122,61.2963170732,61.4952195122,61.6858292683,61.8711707317,62.0547560976,62.2442682927,62.4504146341,62.6693170732,62.8919756098,63.1067804878,63.279902439,63.3748780488,63.372902439,63.2733902439,63.0904146341,62.8568536585,62.6176341463,62.419804878,62.3032682927,62.2857073171,62.3746097561,62.5613170732,62.8129512195,63.1042682927,63.4207073171,63.7553414634,64.1048536585,64.469902439,64.8474878049,65.2295365854,65.6078536585,65.9736829268,66.3237804878,66.6559756098,66.9676829268
Tanzania,TZA,43.6538780488,43.9072926829,44.1622439024,44.4237073171,44.6977073171,44.9887317073,45.2972926829,45.6208536585,45.9594146341,46.3114634146,46.684,47.082,47.5044634146,47.9453902439,48.393804878,48.8352439024,49.2502439024,49.6273170732,49.9549756098,50.2287073171,50.4534390244,50.6406097561,50.8036829268,50.9506341463,51.0769756098,51.1667560976,51.1955609756,51.1489756098,51.0260731707,50.8364390244,50.5971463415,50.3292439024,50.0647073171,49.8359756098,49.6660243902,49.5737560976,49.5676341463,49.6445365854,49.8008536585,50.0409756098,50.3732926829,50.8047317073,51.3282682927,51.9353902439,52.6116097561,53.3469268293,54.1293658537,54.9425121951,55.7694390244,56.5897317073
Thailand,THA,55.299195122,55.8388292683,56.3500243902,56.8322926829,57.289195122,57.7241463415,58.1445365854,58.5582682927,58.9752439024,59.4010243902,59.8366585366,60.2802926829,60.7300731707,61.1890243902,61.665195122,62.1719756098,62.7232195122,63.3282926829,63.9911463415,64.7112682927,65.4977804878,66.3608536585,67.2846341463,68.2397073171,69.1920487805,70.0900487805,70.8770731707,71.5204146341,72.0009512195,72.3136341463,72.4709268293,72.4997804878,72.4528780488,72.3788536585,72.3063902439,72.2611707317,72.2539268293,72.2792926829,72.3302926829,72.4094634146,72.5152195122,72.6414390244,72.7769268293,72.9154634146,73.0529512195,73.1887804878,73.3254146341,73.465902439,73.6132682927,73.7680243902
Timor-Leste,TLS,33.7271219512,34.2275609756,34.7290487805,35.2315365854,35.7334878049,36.272902439,36.8947804878,37.5966097561,38.3358780488,39.0415121951,39.5288780488,39.5752439024,39.088097561,38.0825121951,36.6681463415,35.1138536585,33.7726097561,32.943195122,32.8137804878,33.4203414634,34.6581463415,36.2978292683,38.012902439,39.5505121951,40.8125121951,41.781902439,42.5282439024,43.2143414634,43.9674146341,44.8200487805,45.785804878,46.850195122,47.9631463415,49.0801219512,50.1846341463,51.2641707317,52.3147560976,53.3393902439,54.3345121951,55.2896585366,56.1902439024,57.0217804878,57.7802195122,58.4655365854,59.0822682927,59.6383414634,60.1463170732,60.6236585366,61.0859512195,61.5421707317
Togo,TGO,39.5561219512,40.1329268293,40.7076829268,41.2794146341,41.848097561,42.4177804878,42.9909756098,43.5687073171,44.1484634146,44.7257560976,45.2925609756,45.8383658537,46.357097561,46.8437804878,47.2973902439,47.7214146341,48.1203902439,48.5033414634,48.8797804878,49.2512195122,49.6226829268,49.9946829268,50.364195122,50.7277317073,51.0847804878,51.4338780488,51.7729512195,52.1015365854,52.4151463415,52.7132682927,52.9919756098,53.246804878,53.4782682927,53.6878780488,53.8771707317,54.050097561,54.2111707317,54.3658536585,54.5170731707,54.6672926829,54.8094878049,54.934097561,55.0386341463,55.1265609756,55.2083658537,55.304,55.4374390244,55.626195122,55.8803170732,56.202804878
Tonga,TON,61.3645365854,61.7327073171,62.0972926829,62.4587560976,62.8151463415,63.1679756098,63.5183170732,63.8672439024,64.2122682927,64.552902439,64.885097561,65.204804878,65.5079756098,65.7950487805,66.0660243902,66.3233902439,66.5711463415,66.8153658537,67.0585609756,67.3032682927,67.55,67.7997317073,68.0494878049,68.2952926829,68.5336585366,68.7596585366,68.965902439,69.1519268293,69.315195122,69.4576829268,69.5823170732,69.6930487805,69.7972195122,69.9007317073,70.0064634146,70.1192682927,70.2385121951,70.3636829268,70.4928536585,70.6250731707,70.7609268293,70.8990487805,71.0391219512,71.179804878,71.3202682927,71.4596585366,71.599097561,71.7380487805,71.8764878049,72.0138780488
Trinidad and Tobago,TTO,63.2135365854,63.7634146341,64.2196829268,64.5683902439,64.8120487805,64.9621219512,65.0429756098,65.0904878049,65.1375121951,65.2029756098,65.3004146341,65.4343902439,65.5954878049,65.7741463415,65.9692926829,66.178195122,66.3975609756,66.6232682927,66.8492439024,67.0715365854,67.2882926829,67.4997073171,67.7046097561,67.9037317073,68.0937560976,68.2733414634,68.4405121951,68.5936829268,68.7312439024,68.8501463415,68.9447804878,69.0125609756,69.0518536585,69.0621463415,69.0458780488,68.997097561,68.912902439,68.7973658537,68.6610487805,68.5199756098,68.3956097561,68.3143902439,68.2902195122,68.3330487805,68.4433170732,68.6135121951,68.8291219512,69.0661463415,69.3051463415,69.536097561
Tunisia,TUN,48.335804878,48.823804878,49.305804878,49.783804878,50.265804878,50.7588536585,51.273,51.8182682927,52.4015853659,53.0273658537,53.7004146341,54.4230243902,55.1885609756,55.988,56.8168536585,57.6712195122,58.550804878,59.4478292683,60.353,61.2514146341,62.1231707317,62.9487560976,63.7185609756,64.4295365854,65.0841463415,65.6948780488,66.2822195122,66.8676829268,67.4637560976,68.070902439,70.3073170732,70.5073170732,70.756097561,70.7536585366,70.9536585366,71.3536585366,71.5536585366,71.9024390244,72.0512195122,72.5,72.6,72.8487804878,73,73.0512195122,73.3024390244,73.5024390244,73.9,74.2024390244,74.3024390244,74.4512195122
Turkey,TUR,48.2708536585,48.3524390244,48.4239756098,48.4900243902,48.5616341463,48.6563170732,48.792097561,48.984902439,49.2452439024,49.5811219512,49.9940731707,50.482097561,51.0307317073,51.6254634146,52.2582926829,52.9227073171,53.6161707317,54.3351707317,55.0736829268,55.8211707317,56.5696097561,57.3119756098,58.0432682927,58.7590243902,59.454195122,60.1213658537,60.7555121951,61.3601707317,61.9408780488,62.5041463415,63.0604634146,63.6228292683,64.2007560976,64.8002195122,65.4236585366,66.073097561,66.7459756098,67.432804878,68.1190487805,68.7947317073,69.4468780488,70.064,70.6391463415,71.1683170732,71.6480487805,72.0778536585,72.4627317073,72.8106585366,73.1296341463,73.4246341463
Turkmenistan,TKM,54.443804878,54.855804878,55.271804878,55.689804878,56.105804878,56.517804878,56.919804878,57.305804878,57.673804878,58.019804878,58.337804878,58.624804878,58.883804878,59.118804878,59.337804878,59.550804878,59.7717804878,60.0072439024,60.2637073171,60.5411707317,60.836195122,61.1438536585,61.4511707317,61.7455853659,62.0150487805,62.2463902439,62.4244146341,62.5465121951,62.6201219512,62.6523170732,62.6627073171,62.6730487805,62.7055365854,62.7733658537,62.882097561,63.0307317073,63.2077560976,63.3954878049,63.5772439024,63.7454634146,63.8955121951,64.0257804878,64.1412439024,64.2479512195,64.3469268293,64.4383170732,64.5212195122,64.5983170732,64.6757073171,64.7599512195
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,43.9785609756,44.5325365854,45.0845609756,45.6336585366,46.1803170732,46.7390243902,47.3297560976,47.9569756098,48.6076585366,49.2582926829,49.8633902439,50.3689756098,50.7375609756,50.9521463415,51.0112195122,50.9377804878,50.7717804878,50.5667073171,50.3685121951,50.1981707317,50.0716097561,49.9922195122,49.9355121951,49.8720243902,49.7853658537,49.6386341463,49.3904634146,49.028,48.553902439,47.9867560976,47.3567317073,46.7023658537,46.0791463415,45.5394878049,45.1223658537,44.8652926829,44.7917560976,44.890195122,45.1448780488,45.5481463415,46.0916829268,46.7667317073,47.5431219512,48.3852439024,49.2575121951,50.1239268293,50.9530731707,51.7296829268,52.4399756098,53.0705853659
Ukraine,UKR,69.895804878,70.2282195122,70.4919512195,70.6855609756,70.811097561,70.8651219512,70.8441219512,70.7536829268,70.6054146341,70.4114634146,70.1869512195,69.945,69.6997317073,69.4647073171,69.2560243902,69.0827560976,68.9518780488,68.8593414634,68.8046341463,68.789804878,68.8275121951,68.9320243902,69.0993658537,69.3138780488,69.5518292683,69.7732439024,69.9320731707,70.4951219512,70.4975609756,70.5390243902,70.1365853659,68.8780487805,68.8780487805,67.8780487805,67.8731707317,67.1170731707,67.3107317073,67.2953658537,67.9682926829,68.193902439,67.8634146341,68.2870731707,68.2756097561,68.2107317073,68.1853658537,67.9568292683,68.0775609756,68.222195122,68.2514634146,69.19
United Arab Emirates,ARE,51.6086829268,52.6601463415,53.7608292683,54.901195122,56.0662439024,57.2364146341,58.3916585366,59.5129268293,60.5826829268,61.5878780488,62.5194878049,63.373,64.1599512195,64.8883170732,65.5626341463,66.1853902439,66.7605853659,67.2912439024,67.7853658537,68.2474634146,68.6840487805,69.0996097561,69.4961463415,69.8756829268,70.241195122,70.5941707317,70.9336341463,71.2575365854,71.566902439,71.8612439024,72.1435365854,72.4153170732,72.6785853659,72.9353414634,73.187097561,73.4348536585,73.680097561,73.9208292683,74.1570487805,74.3887317073,74.615902439,74.8370731707,75.0522195122,75.2608780488,75.4639756098,75.6604634146,75.851804878,76.0384390244,76.2213414634,76.3995609756
United Kingdom,GBR,71.1268292683,70.8780487805,70.9268292683,70.8268292683,71.6243902439,71.6243902439,71.5731707317,72.1243902439,71.7243902439,71.7219512195,71.9731707317,72.2731707317,72.1243902439,72.3243902439,72.5243902439,72.7243902439,72.7756097561,73.2243902439,73.1756097561,73.2756097561,73.6756097561,74.0268292683,74.1780487805,74.3780487805,74.7780487805,74.6292682927,74.9292682927,75.2804878049,75.3804878049,75.5829268293,75.8804878049,76.0829268293,76.4341463415,76.3853658537,76.8853658537,76.8365853659,77.087804878,77.2109756098,77.1902439024,77.3902439024,77.7414634146,77.9926829268,78.143902439,78.4463414634,78.7463414634,79.0487804878,79.2487804878,79.4487804878,79.6,80.0512195122
United States,USA,69.7707317073,70.2707317073,70.1195121951,69.9170731707,70.1658536585,70.2146341463,70.212195122,70.5609756098,69.9512195122,70.5073170732,70.8073170732,71.1073170732,71.156097561,71.356097561,71.956097561,72.6048780488,72.856097561,73.256097561,73.356097561,73.8048780488,73.6585365854,74.0073170732,74.3609756098,74.4634146341,74.5634146341,74.5634146341,74.6146341463,74.7658536585,74.7658536585,75.0170731707,75.2146341463,75.3658536585,75.642195122,75.4195121951,75.5743902439,75.6219512195,75.9965853659,76.4292682927,76.5804878049,76.5829268293,76.6365853659,76.7365853659,76.8365853659,76.987804878,77.3390243902,77.3390243902,77.587804878,77.8390243902,77.9390243902,78.0902439024
Uruguay,URY,67.811,68.0239756098,68.205902439,68.3477560976,68.449,68.511195122,68.5403170732,68.5494146341,68.5540243902,68.5641463415,68.5887317073,68.6342682927,68.7037073171,68.7970487805,68.9193170732,69.0725609756,69.2608292683,69.4781463415,69.7190731707,69.978097561,70.2482195122,70.521902439,70.7925853659,71.0552439024,71.304804878,71.5367560976,71.7494878049,71.9460487805,72.1319756098,72.309804878,72.4846829268,72.6637073171,72.85,73.047097561,73.2565365854,73.4762682927,73.5280487805,73.6634146341,73.9541463415,74.153902439,74.8868292683,74.872195122,74.8363414634,74.8768292683,75.2163414634,75.6092682927,75.7297560976,75.8551219512,75.9807317073,76.1112195122
Uzbekistan,UZB,58.8901463415,59.3021463415,59.7176585366,60.1351707317,60.5511707317,60.962195122,61.3627317073,61.7482439024,62.1147804878,62.459804878,62.7768292683,63.0628536585,63.3208780488,63.554902439,63.7724390244,63.9844390244,64.2033902439,64.4377804878,64.6931463415,64.9690243902,65.2665121951,65.5867317073,65.9157560976,66.2370731707,66.5341463415,66.7763902439,66.9336341463,66.9942682927,66.9611707317,66.8472926829,66.6821219512,66.5067317073,66.3602195122,66.2741707317,66.2601219512,66.3176097561,66.4326341463,66.574195122,66.7147560976,66.8443170732,66.9508780488,67.0289268293,67.0859756098,67.131,67.1720487805,67.2225853659,67.2981707317,67.4112926829,67.5669756098,67.7647073171
Vanuatu,VUT,46.4874878049,47.088097561,47.688195122,48.2872926829,48.8868292683,49.4847804878,50.0831219512,50.6818292683,51.2809268293,51.879902439,52.479804878,53.0796341463,53.6794390244,54.2792682927,54.8786097561,55.4799756098,56.0883170732,56.703097561,57.3223658537,57.939195122,58.5427073171,59.1205609756,59.6648780488,60.1721219512,60.6422682927,61.082195122,61.5022195122,61.9146341463,62.3317560976,62.7580243902,63.1968536585,63.6477804878,64.1034146341,64.5593414634,65.0121463415,65.4593414634,65.8994878049,66.330097561,66.751195122,67.1598292683,67.555,67.9357073171,68.3014634146,68.6542439024,68.9935609756,69.320902439,69.6377804878,69.9446585366,70.2435853659,70.5350243902
"Venezuela, RB",VEN,58.5186829268,59.0864390244,59.6514634146,60.2112439024,60.7652926829,61.3086585366,61.8398780488,62.3565121951,62.8601463415,63.3513414634,63.8346585366,64.3171463415,64.801804878,65.2896341463,65.7766341463,66.2543170732,66.7116341463,67.1395609756,67.5330731707,67.892195122,68.2224878049,68.535,68.8403170732,69.1463902439,69.4542195122,69.7622195122,70.0633170732,70.3483902439,70.6123658537,70.850195122,71.0623658537,71.2493658537,71.4157560976,71.7695121951,72.1231707317,72.1695121951,72.3795121951,72.5695121951,72.7292682927,72.8641463415,73.2695121951,73.4292682927,73.6292682927,72.7829268293,72.977804878,73.1726829268,73.3675609756,73.5624390244,73.7575609756,73.9424390244
Vietnam,VNM,44.162097561,44.6906341463,45.2356829268,45.7892439024,46.3357804878,46.830804878,47.220804878,47.4837560976,47.6256829268,47.6755853659,47.6914634146,47.7492682927,47.9240487805,48.2728780488,48.8243902439,49.599804878,50.5958780488,51.7577073171,53.0233170732,54.3471707317,55.6710731707,56.9382926829,58.1200243902,59.2005365854,60.1716829268,61.054902439,61.8932439024,62.7363170732,63.6157560976,64.536097561,65.4783658537,66.411097561,67.2927560976,68.0933414634,68.8048292683,69.4316829268,69.9898536585,70.5063170732,71.0015609756,71.4826097561,71.9455121951,72.3813170732,72.777097561,73.125902439,73.4317804878,73.6997317073,73.9407560976,74.1653414634,74.3854634146,74.6055853659
Virgin Islands (U.S.),VIR,63.7302195122,64.1015609756,64.4625609756,64.8287560976,65.2101219512,65.6116097561,66.0325853659,66.4624634146,66.8927073171,67.320804878,67.7448292683,68.1648780488,68.5805609756,68.9904878049,69.3911707317,69.7781707317,70.1449512195,70.4909268293,70.8165365854,71.1251707317,71.425195122,71.7264634146,72.0364634146,72.3616341463,72.7020487805,73.0557317073,73.4168292683,73.7759512195,74.1262926829,74.4644390244,74.788,75.0990243902,75.4005121951,75.694902439,75.982195122,76.262902439,76.5365609756,76.8025609756,77.0592926829,77.3061707317,77.5756585366,77.8451463415,78.1146341463,78.2513821138,78.3881300813,78.5248780488,78.6597560976,78.7943902439,78.9447804878,79.0698292683
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0477317073,68.3919756098,68.7226829268,69.0443658537,69.3604878049,69.6675609756,69.9606097561,70.2336097561,70.482097561,70.7060487805,70.9079512195,71.0903170732,71.2606341463,71.4238780488,71.5855853659,71.7492682927,71.9189268293,72.0935853659,72.2727560976,72.4569512195
